size,algorithm,data_type,run_index,seed,time_s,comparisons,metadata,hostname,cpu_info,compiler_info,timestamp
80000,chaining,search,2,44,0.000898541,80000,"load_factor=0.7000;collisions=17891;max_chain=6","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
80000,open_addressing,search,2,44,0.001341075,80000,"load_factor=0.7000;total_probes=175018;max_cluster=174","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
80000,chaining,search,3,45,0.001165016,80000,"load_factor=0.7000;collisions=17771;max_chain=6","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
80000,open_addressing,search,3,45,0.001530569,80000,"load_factor=0.7000;total_probes=174253;max_cluster=98","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
80000,chaining,search,4,46,0.001598650,80000,"load_factor=0.7000;collisions=17745;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
80000,open_addressing,search,4,46,0.001176513,80000,"load_factor=0.7000;total_probes=173583;max_cluster=113","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
90000,chaining,search,0,42,0.000921568,90000,"load_factor=0.7000;collisions=20170;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
90000,open_addressing,search,0,42,0.001350776,90000,"load_factor=0.7000;total_probes=193137;max_cluster=89","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
90000,chaining,search,1,43,0.000884682,90000,"load_factor=0.7000;collisions=19860;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
90000,open_addressing,search,1,43,0.001510148,90000,"load_factor=0.7000;total_probes=195072;max_cluster=97","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
90000,chaining,search,2,44,0.000958658,90000,"load_factor=0.7000;collisions=20032;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
90000,open_addressing,search,2,44,0.001594770,90000,"load_factor=0.7000;total_probes=196463;max_cluster=216","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
90000,chaining,search,3,45,0.001037005,90000,"load_factor=0.7000;collisions=20139;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
90000,open_addressing,search,3,45,0.001401239,90000,"load_factor=0.7000;total_probes=194961;max_cluster=121","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
90000,chaining,search,4,46,0.000905319,90000,"load_factor=0.7000;collisions=20079;max_chain=6","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
90000,open_addressing,search,4,46,0.001419995,90000,"load_factor=0.7000;total_probes=195305;max_cluster=115","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
100000,chaining,search,0,42,0.001166868,100000,"load_factor=0.7000;collisions=22204;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
100000,open_addressing,search,0,42,0.001581391,100000,"load_factor=0.7000;total_probes=213514;max_cluster=88","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
100000,chaining,search,1,43,0.001074556,100000,"load_factor=0.7000;collisions=22194;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
100000,open_addressing,search,1,43,0.001650713,100000,"load_factor=0.7000;total_probes=216970;max_cluster=84","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
100000,chaining,search,2,44,0.001036011,100000,"load_factor=0.7000;collisions=22117;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
100000,open_addressing,search,2,44,0.001588893,100000,"load_factor=0.7000;total_probes=217578;max_cluster=214","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
100000,chaining,search,3,45,0.001234057,100000,"load_factor=0.7000;collisions=22239;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
100000,open_addressing,search,3,45,0.001663473,100000,"load_factor=0.7000;total_probes=215465;max_cluster=119","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
100000,chaining,search,4,46,0.001060722,100000,"load_factor=0.7000;collisions=22246;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
100000,open_addressing,search,4,46,0.001638771,100000,"load_factor=0.7000;total_probes=216167;max_cluster=121","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
200000,chaining,search,0,42,0.003193333,200000,"load_factor=0.7000;collisions=44501;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
200000,open_addressing,search,0,42,0.003463202,200000,"load_factor=0.7000;total_probes=433621;max_cluster=96","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
200000,chaining,search,1,43,0.003918943,200000,"load_factor=0.7000;collisions=44388;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
200000,open_addressing,search,1,43,0.003232836,200000,"load_factor=0.7000;total_probes=435391;max_cluster=128","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
200000,chaining,search,2,44,0.002475409,200000,"load_factor=0.7000;collisions=44392;max_chain=6","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
200000,open_addressing,search,2,44,0.003556463,200000,"load_factor=0.7000;total_probes=436507;max_cluster=143","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
200000,chaining,search,3,45,0.002600589,200000,"load_factor=0.7000;collisions=44522;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
200000,open_addressing,search,3,45,0.003880858,200000,"load_factor=0.7000;total_probes=435957;max_cluster=106","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
200000,chaining,search,4,46,0.002634971,200000,"load_factor=0.7000;collisions=44371;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
200000,open_addressing,search,4,46,0.003493116,200000,"load_factor=0.7000;total_probes=436809;max_cluster=113","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
300000,chaining,search,0,42,0.004675534,300000,"load_factor=0.7000;collisions=66808;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
300000,open_addressing,search,0,42,0.005222284,300000,"load_factor=0.7000;total_probes=650562;max_cluster=121","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
300000,chaining,search,1,43,0.004508180,300000,"load_factor=0.7000;collisions=66603;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
300000,open_addressing,search,1,43,0.005222525,300000,"load_factor=0.7000;total_probes=647855;max_cluster=107","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
300000,chaining,search,2,44,0.004487463,300000,"load_factor=0.7000;collisions=66944;max_chain=8","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
300000,open_addressing,search,2,44,0.005436820,300000,"load_factor=0.7000;total_probes=651896;max_cluster=154","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
300000,chaining,search,3,45,0.004543975,300000,"load_factor=0.7000;collisions=66922;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
300000,open_addressing,search,3,45,0.004913019,300000,"load_factor=0.7000;total_probes=654511;max_cluster=128","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
300000,chaining,search,4,46,0.005433614,300000,"load_factor=0.7000;collisions=67005;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
300000,open_addressing,search,4,46,0.005582851,300000,"load_factor=0.7000;total_probes=651130;max_cluster=123","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
400000,chaining,search,0,42,0.007611119,400000,"load_factor=0.7000;collisions=89051;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
400000,open_addressing,search,0,42,0.006917988,400000,"load_factor=0.7000;total_probes=870382;max_cluster=106","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
400000,chaining,search,1,43,0.006957371,400000,"load_factor=0.7000;collisions=88779;max_chain=8","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
400000,open_addressing,search,1,43,0.007473382,400000,"load_factor=0.7000;total_probes=866496;max_cluster=126","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
400000,chaining,search,2,44,0.007464145,400000,"load_factor=0.7000;collisions=88862;max_chain=8","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
400000,open_addressing,search,2,44,0.007634501,400000,"load_factor=0.7000;total_probes=866599;max_cluster=138","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
400000,chaining,search,3,45,0.007013429,400000,"load_factor=0.7000;collisions=89142;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
400000,open_addressing,search,3,45,0.007578702,400000,"load_factor=0.7000;total_probes=867651;max_cluster=131","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
400000,chaining,search,4,46,0.007022941,400000,"load_factor=0.7000;collisions=89015;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
400000,open_addressing,search,4,46,0.007424864,400000,"load_factor=0.7000;total_probes=864165;max_cluster=106","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
500000,chaining,search,0,42,0.012139906,500000,"load_factor=0.7000;collisions=111306;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
500000,open_addressing,search,0,42,0.010730846,500000,"load_factor=0.7000;total_probes=1082011;max_cluster=110","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
500000,chaining,search,1,43,0.011782880,500000,"load_factor=0.7000;collisions=111313;max_chain=8","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
500000,open_addressing,search,1,43,0.010949531,500000,"load_factor=0.7000;total_probes=1083137;max_cluster=149","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
500000,chaining,search,2,44,0.015208559,500000,"load_factor=0.7000;collisions=111359;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
500000,open_addressing,search,2,44,0.009675616,500000,"load_factor=0.7000;total_probes=1082730;max_cluster=102","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
500000,chaining,search,3,45,0.012441500,500000,"load_factor=0.7000;collisions=111186;max_chain=8","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
500000,open_addressing,search,3,45,0.010357147,500000,"load_factor=0.7000;total_probes=1087328;max_cluster=126","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
500000,chaining,search,4,46,0.012540468,500000,"load_factor=0.7000;collisions=111047;max_chain=8","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
500000,open_addressing,search,4,46,0.011509110,500000,"load_factor=0.7000;total_probes=1083705;max_cluster=113","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
600000,chaining,search,0,42,0.014524042,600000,"load_factor=0.7000;collisions=133498;max_chain=8","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
600000,open_addressing,search,0,42,0.012494662,600000,"load_factor=0.7000;total_probes=1301414;max_cluster=141","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
600000,chaining,search,1,43,0.024963668,600000,"load_factor=0.7000;collisions=133571;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
600000,open_addressing,search,1,43,0.011752638,600000,"load_factor=0.7000;total_probes=1303640;max_cluster=130","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
600000,chaining,search,2,44,0.015552328,600000,"load_factor=0.7000;collisions=133178;max_chain=8","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
600000,open_addressing,search,2,44,0.014814540,600000,"load_factor=0.7000;total_probes=1300750;max_cluster=119","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
600000,chaining,search,3,45,0.015670533,600000,"load_factor=0.7000;collisions=133411;max_chain=8","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
600000,open_addressing,search,3,45,0.016732781,600000,"load_factor=0.7000;total_probes=1303492;max_cluster=130","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
600000,chaining,search,4,46,0.016577863,600000,"load_factor=0.7000;collisions=133588;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
600000,open_addressing,search,4,46,0.015911718,600000,"load_factor=0.7000;total_probes=1299798;max_cluster=119","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
700000,chaining,search,0,42,0.022585778,700000,"load_factor=0.7000;collisions=156239;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
700000,open_addressing,search,0,42,0.015926158,700000,"load_factor=0.7000;total_probes=1511926;max_cluster=139","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
700000,chaining,search,1,43,0.019876893,700000,"load_factor=0.7000;collisions=155744;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
700000,open_addressing,search,1,43,0.015028112,700000,"load_factor=0.7000;total_probes=1520225;max_cluster=137","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
700000,chaining,search,2,44,0.017428723,700000,"load_factor=0.7000;collisions=155624;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
700000,open_addressing,search,2,44,0.014956401,700000,"load_factor=0.7000;total_probes=1516511;max_cluster=151","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
700000,chaining,search,3,45,0.018258651,700000,"load_factor=0.7000;collisions=155801;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
700000,open_addressing,search,3,45,0.015362943,700000,"load_factor=0.7000;total_probes=1522451;max_cluster=149","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
700000,chaining,search,4,46,0.016799221,700000,"load_factor=0.7000;collisions=155560;max_chain=8","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
700000,open_addressing,search,4,46,0.013587404,700000,"load_factor=0.7000;total_probes=1517629;max_cluster=166","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
800000,chaining,search,0,42,0.024945240,800000,"load_factor=0.7000;collisions=178030;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
800000,open_addressing,search,0,42,0.021875703,800000,"load_factor=0.7000;total_probes=1729755;max_cluster=158","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
800000,chaining,search,1,43,0.034520739,800000,"load_factor=0.7000;collisions=178096;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
800000,open_addressing,search,1,43,0.028706453,800000,"load_factor=0.7000;total_probes=1737907;max_cluster=137","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
800000,chaining,search,2,44,0.018965470,800000,"load_factor=0.7000;collisions=177707;max_chain=8","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
800000,open_addressing,search,2,44,0.016525426,800000,"load_factor=0.7000;total_probes=1731977;max_cluster=149","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
800000,chaining,search,3,45,0.028063033,800000,"load_factor=0.7000;collisions=178085;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
800000,open_addressing,search,3,45,0.026456954,800000,"load_factor=0.7000;total_probes=1739569;max_cluster=130","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
800000,chaining,search,4,46,0.019257258,800000,"load_factor=0.7000;collisions=178422;max_chain=9","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
800000,open_addressing,search,4,46,0.016801547,800000,"load_factor=0.7000;total_probes=1731540;max_cluster=149","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
900000,chaining,search,0,42,0.022427165,900000,"load_factor=0.7000;collisions=200565;max_chain=8","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
900000,open_addressing,search,0,42,0.021647825,900000,"load_factor=0.7000;total_probes=1937863;max_cluster=153","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
900000,chaining,search,1,43,0.024570429,900000,"load_factor=0.7000;collisions=200449;max_chain=8","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
900000,open_addressing,search,1,43,0.019962660,900000,"load_factor=0.7000;total_probes=1955645;max_cluster=153","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
900000,chaining,search,2,44,0.045396751,900000,"load_factor=0.7000;collisions=200106;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
900000,open_addressing,search,2,44,0.049652503,900000,"load_factor=0.7000;total_probes=1949091;max_cluster=126","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
900000,chaining,search,3,45,0.039141874,900000,"load_factor=0.7000;collisions=200469;max_chain=8","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
900000,open_addressing,search,3,45,0.025023313,900000,"load_factor=0.7000;total_probes=1957737;max_cluster=129","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
900000,chaining,search,4,46,0.030152442,900000,"load_factor=0.7000;collisions=200255;max_chain=8","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
900000,open_addressing,search,4,46,0.030031547,900000,"load_factor=0.7000;total_probes=1949359;max_cluster=177","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
1000000,chaining,search,0,42,0.030801493,1000000,"load_factor=0.7000;collisions=223063;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
1000000,open_addressing,search,0,42,0.025519395,1000000,"load_factor=0.7000;total_probes=2154451;max_cluster=123","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
1000000,chaining,search,1,43,0.028301880,1000000,"load_factor=0.7000;collisions=222786;max_chain=8","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
1000000,open_addressing,search,1,43,0.022673851,1000000,"load_factor=0.7000;total_probes=2177998;max_cluster=137","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
1000000,chaining,search,2,44,0.029801399,1000000,"load_factor=0.7000;collisions=222494;max_chain=7","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
1000000,open_addressing,search,2,44,0.035885787,1000000,"load_factor=0.7000;total_probes=2161475;max_cluster=123","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
1000000,chaining,search,3,45,0.029973287,1000000,"load_factor=0.7000;collisions=222695;max_chain=8","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
1000000,open_addressing,search,3,45,0.029338436,1000000,"load_factor=0.7000;total_probes=2172634;max_cluster=141","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
1000000,chaining,search,4,46,0.031700012,1000000,"load_factor=0.7000;collisions=222550;max_chain=8","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
1000000,open_addressing,search,4,46,0.024896143,1000000,"load_factor=0.7000;total_probes=2162449;max_cluster=130","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
1000,chaining,search_miss,0,42,0.000015084,90,"load_factor=0.7003;collisions=222;max_chain=5","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
1000,open_addressing,search_miss,0,42,0.000029128,90,"load_factor=0.7003;total_probes=2118;max_cluster=31","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
1000,chaining,search_miss,1,43,0.000014558,88,"load_factor=0.7003;collisions=227;max_chain=4","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
1000,open_addressing,search_miss,1,43,0.000034307,88,"load_factor=0.7003;total_probes=1939;max_cluster=41","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
1000,chaining,search_miss,2,44,0.000017422,102,"load_factor=0.7003;collisions=220;max_chain=5","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
1000,open_addressing,search_miss,2,44,0.000032595,102,"load_factor=0.7003;total_probes=2082;max_cluster=40","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
1000,chaining,search_miss,3,45,0.000017351,93,"load_factor=0.7003;collisions=230;max_chain=5","INOVAI-NB-8","CPU info","GCC 13.3.0","2025-10-06 17:39:37"
